,nome_infraestrutura,resumo_infraestrutura,data,tipo_de_infraestrutura,medida
14690,Divor,95.2,2011-06-01,albufeira,percentagem
14691,Divor,85.6,2011-07-01,albufeira,percentagem
14692,Divor,77.7,2011-08-01,albufeira,percentagem
14693,Divor,73.0,2011-09-01,albufeira,percentagem
14694,Idanha,67.6,2010-10-01,albufeira,percentagem
14695,Idanha,68.2,2010-11-01,albufeira,percentagem
14696,Idanha,100.0,2010-12-01,albufeira,percentagem
14697,Idanha,95.8,2011-01-01,albufeira,percentagem
14698,Idanha,99.4,2011-02-01,albufeira,percentagem
14699,Idanha,93.3,2011-03-01,albufeira,percentagem
14700,Idanha,97.8,2011-04-01,albufeira,percentagem
14701,Idanha,96.6,2011-05-01,albufeira,percentagem
14702,Idanha,90.5,2011-06-01,albufeira,percentagem
14703,Idanha,80.6,2011-07-01,albufeira,percentagem
14704,Idanha,71.7,2011-08-01,albufeira,percentagem
14705,Idanha,66.3,2011-09-01,albufeira,percentagem
14706,Magos,62.7,2010-10-01,albufeira,percentagem
14707,Magos,88.9,2010-11-01,albufeira,percentagem
14708,Magos,100.0,2010-12-01,albufeira,percentagem
14709,Magos,100.0,2011-01-01,albufeira,percentagem
14710,Magos,100.0,2011-02-01,albufeira,percentagem
14711,Magos,100.0,2011-03-01,albufeira,percentagem
14712,Magos,100.0,2011-04-01,albufeira,percentagem
14713,Magos,100.0,2011-05-01,albufeira,percentagem
14714,Magos,100.0,2011-06-01,albufeira,percentagem
14715,Magos,84.6,2011-07-01,albufeira,percentagem
14716,Magos,71.0,2011-08-01,albufeira,percentagem
14717,Magos,62.7,2011-09-01,albufeira,percentagem
14718,Maranhão,54.2,2010-10-01,albufeira,percentagem
14719,Maranhão,55.9,2010-11-01,albufeira,percentagem
14720,Maranhão,99.1,2010-12-01,albufeira,percentagem
14721,Maranhão,98.6,2011-01-01,albufeira,percentagem
14722,Maranhão,96.7,2011-02-01,albufeira,percentagem
14723,Maranhão,96.7,2011-03-01,albufeira,percentagem
14724,Maranhão,100.0,2011-04-01,albufeira,percentagem
14725,Maranhão,100.0,2011-05-01,albufeira,percentagem
14726,Maranhão,89.9,2011-06-01,albufeira,percentagem
14727,Maranhão,78.1,2011-07-01,albufeira,percentagem
14728,Maranhão,67.1,2011-08-01,albufeira,percentagem
14729,Maranhão,61.6,2011-09-01,albufeira,percentagem
14730,Meimoa,77.5,2010-10-01,albufeira,percentagem
14731,Meimoa,84.4,2010-11-01,albufeira,percentagem
14732,Meimoa,86.0,2010-12-01,albufeira,percentagem
14733,Meimoa,85.3,2011-01-01,albufeira,percentagem
14734,Meimoa,85.4,2011-02-01,albufeira,percentagem
14735,Meimoa,96.4,2011-03-01,albufeira,percentagem
14736,Meimoa,97.8,2011-04-01,albufeira,percentagem
14737,Meimoa,97.8,2011-05-01,albufeira,percentagem
14738,Meimoa,97.8,2011-06-01,albufeira,percentagem
14739,Meimoa,95.3,2011-07-01,albufeira,percentagem
14740,Meimoa,93.1,2011-08-01,albufeira,percentagem
14741,Meimoa,84.0,2011-09-01,albufeira,percentagem
14742,Montargil,59.4,2010-10-01,albufeira,percentagem
14743,Montargil,64.2,2010-11-01,albufeira,percentagem
14744,Montargil,94.5,2010-12-01,albufeira,percentagem
14745,Montargil,98.6,2011-01-01,albufeira,percentagem
14746,Montargil,100.0,2011-02-01,albufeira,percentagem
14747,Montargil,97.2,2011-03-01,albufeira,percentagem
14748,Montargil,96.9,2011-04-01,albufeira,percentagem
14749,Montargil,96.5,2011-05-01,albufeira,percentagem
14750,Montargil,91.9,2011-06-01,albufeira,percentagem
14751,Montargil,82.3,2011-07-01,albufeira,percentagem
14752,Montargil,73.4,2011-08-01,albufeira,percentagem
14753,Montargil,67.2,2011-09-01,albufeira,percentagem
14754,Pracana,43.0,2010-10-01,albufeira,percentagem
14755,Pracana,39.3,2010-11-01,albufeira,percentagem
14756,Pracana,70.9,2010-12-01,albufeira,percentagem
14757,Pracana,39.8,2011-01-01,albufeira,percentagem
14758,Pracana,60.0,2011-02-01,albufeira,percentagem
14759,Pracana,58.7,2011-03-01,albufeira,percentagem
14760,Pracana,81.3,2011-04-01,albufeira,percentagem
14761,Pracana,75.5,2011-05-01,albufeira,percentagem
14762,Pracana,66.6,2011-06-01,albufeira,percentagem
14763,Pracana,63.9,2011-07-01,albufeira,percentagem
14764,Pracana,55.9,2011-08-01,albufeira,percentagem
14765,Pracana,36.8,2011-09-01,albufeira,percentagem
14766,Póvoa,46.6,2010-10-01,albufeira,percentagem
14767,Póvoa,49.5,2010-11-01,albufeira,percentagem
14768,Póvoa,63.8,2010-12-01,albufeira,percentagem
14769,Póvoa,55.8,2011-01-01,albufeira,percentagem
14770,Póvoa,67.3,2011-02-01,albufeira,percentagem
14771,Póvoa,56.7,2011-03-01,albufeira,percentagem
14772,Póvoa,61.8,2011-04-01,albufeira,percentagem
14773,Póvoa,59.8,2011-05-01,albufeira,percentagem
14774,Póvoa,51.0,2011-06-01,albufeira,percentagem
14775,Póvoa,49.0,2011-07-01,albufeira,percentagem
14776,Póvoa,47.7,2011-08-01,albufeira,percentagem
14777,Póvoa,44.7,2011-09-01,albufeira,percentagem
14778,Sta Águeda - Marateca,80.3,2010-10-01,albufeira,percentagem
14779,Sta Águeda - Marateca,81.3,2010-11-01,albufeira,percentagem
14780,Sta Águeda - Marateca,94.1,2010-12-01,albufeira,percentagem
14781,Sta Águeda - Marateca,88.4,2011-01-01,albufeira,percentagem
14782,Sta Águeda - Marateca,91.2,2011-02-01,albufeira,percentagem
14783,Sta Águeda - Marateca,95.3,2011-03-01,albufeira,percentagem
14784,Sta Águeda - Marateca,100.0,2011-04-01,albufeira,percentagem
14785,Sta Águeda - Marateca,100.0,2011-05-01,albufeira,percentagem
14786,Sta Águeda - Marateca,96.3,2011-06-01,albufeira,percentagem
14787,Sta Águeda - Marateca,93.1,2011-07-01,albufeira,percentagem
14788,Sta Águeda - Marateca,83.5,2011-08-01,albufeira,percentagem
14789,Sta Águeda - Marateca,80.9,2011-09-01,albufeira,percentagem
14790,Arade,10.0,2009-10-01,albufeira,percentagem
14791,Arade,8.7,2009-11-01,albufeira,percentagem
14792,Arade,49.4,2009-12-01,albufeira,percentagem
14793,Arade,66.9,2010-01-01,albufeira,percentagem
14794,Arade,67.0,2010-02-01,albufeira,percentagem
14795,Arade,70.1,2010-03-01,albufeira,percentagem
14796,Arade,69.7,2010-04-01,albufeira,percentagem
14797,Arade,63.0,2010-05-01,albufeira,percentagem
14798,Arade,54.4,2010-06-01,albufeira,percentagem
14799,Arade,44.3,2010-07-01,albufeira,percentagem
14800,Arade,35.4,2010-08-01,albufeira,percentagem
14801,Arade,29.3,2010-09-01,albufeira,percentagem
14802,Funcho,19.5,2009-10-01,albufeira,percentagem
14803,Funcho,17.3,2009-11-01,albufeira,percentagem
14804,Funcho,68.9,2009-12-01,albufeira,percentagem
14805,Funcho,75.6,2010-01-01,albufeira,percentagem
14806,Funcho,79.2,2010-02-01,albufeira,percentagem
14807,Funcho,75.8,2010-03-01,albufeira,percentagem
14808,Funcho,79.9,2010-04-01,albufeira,percentagem
14809,Funcho,76.2,2010-05-01,albufeira,percentagem
14810,Funcho,69.6,2010-06-01,albufeira,percentagem
14811,Funcho,60.6,2010-07-01,albufeira,percentagem
14812,Funcho,50.4,2010-08-01,albufeira,percentagem
14813,Funcho,43.8,2010-09-01,albufeira,percentagem
14814,Guilhofrei,59.3,2009-10-01,albufeira,percentagem
14815,Guilhofrei,95.4,2009-11-01,albufeira,percentagem
14816,Guilhofrei,100.0,2009-12-01,albufeira,percentagem
14817,Guilhofrei,83.9,2010-01-01,albufeira,percentagem
14818,Guilhofrei,98.5,2010-02-01,albufeira,percentagem
14819,Guilhofrei,79.3,2010-03-01,albufeira,percentagem
14820,Guilhofrei,82.6,2010-04-01,albufeira,percentagem
14821,Guilhofrei,84.0,2010-05-01,albufeira,percentagem
14822,Guilhofrei,93.3,2010-06-01,albufeira,percentagem
14823,Guilhofrei,76.5,2010-07-01,albufeira,percentagem
14824,Guilhofrei,69.0,2010-08-01,albufeira,percentagem
14825,Guilhofrei,60.7,2010-09-01,albufeira,percentagem
14826,Alto Rabagão,69.7,2009-10-01,albufeira,percentagem
14827,Alto Rabagão,73.0,2009-11-01,albufeira,percentagem
14828,Alto Rabagão,89.2,2009-12-01,albufeira,percentagem
14829,Alto Rabagão,96.3,2010-01-01,albufeira,percentagem
14830,Alto Rabagão,99.6,2010-02-01,albufeira,percentagem
14831,Alto Rabagão,97.9,2010-03-01,albufeira,percentagem
14832,Alto Rabagão,93.2,2010-04-01,albufeira,percentagem
14833,Alto Rabagão,85.3,2010-05-01,albufeira,percentagem
14834,Alto Rabagão,79.2,2010-06-01,albufeira,percentagem
14835,Alto Rabagão,68.0,2010-07-01,albufeira,percentagem
14836,Alto Rabagão,59.9,2010-08-01,albufeira,percentagem
14837,Alto Rabagão,54.4,2010-09-01,albufeira,percentagem
14838,Caniçada,80.4,2009-10-01,albufeira,percentagem
14839,Caniçada,86.3,2009-11-01,albufeira,percentagem
14840,Caniçada,89.5,2009-12-01,albufeira,percentagem
14841,Caniçada,94.4,2010-01-01,albufeira,percentagem
14842,Caniçada,90.9,2010-02-01,albufeira,percentagem
14843,Caniçada,94.3,2010-03-01,albufeira,percentagem
14844,Caniçada,91.7,2010-04-01,albufeira,percentagem
14845,Caniçada,78.8,2010-05-01,albufeira,percentagem
14846,Caniçada,78.4,2010-06-01,albufeira,percentagem
14847,Caniçada,77.5,2010-07-01,albufeira,percentagem
14848,Caniçada,77.2,2010-08-01,albufeira,percentagem
14849,Caniçada,77.2,2010-09-01,albufeira,percentagem
14850,Paradela,35.1,2009-10-01,albufeira,percentagem
14851,Paradela,48.9,2009-11-01,albufeira,percentagem
14852,Paradela,85.9,2009-12-01,albufeira,percentagem
14853,Paradela,93.9,2010-01-01,albufeira,percentagem
14854,Paradela,92.2,2010-02-01,albufeira,percentagem
14855,Paradela,92.7,2010-03-01,albufeira,percentagem
14856,Paradela,82.2,2010-04-01,albufeira,percentagem
14857,Paradela,61.8,2010-05-01,albufeira,percentagem
14858,Paradela,59.3,2010-06-01,albufeira,percentagem
14859,Paradela,58.8,2010-07-01,albufeira,percentagem
14860,Paradela,49.8,2010-08-01,albufeira,percentagem
14861,Paradela,36.7,2010-09-01,albufeira,percentagem
14862,Salamonde,93.5,2009-10-01,albufeira,percentagem
14863,Salamonde,86.9,2009-11-01,albufeira,percentagem
14864,Salamonde,88.2,2009-12-01,albufeira,percentagem
14865,Salamonde,96.2,2010-01-01,albufeira,percentagem
14866,Salamonde,93.8,2010-02-01,albufeira,percentagem
14867,Salamonde,92.2,2010-03-01,albufeira,percentagem
14868,Salamonde,93.5,2010-04-01,albufeira,percentagem
14869,Salamonde,93.3,2010-05-01,albufeira,percentagem
14870,Salamonde,85.0,2010-06-01,albufeira,percentagem
14871,Salamonde,86.4,2010-07-01,albufeira,percentagem
14872,Salamonde,89.1,2010-08-01,albufeira,percentagem
14873,Salamonde,83.4,2010-09-01,albufeira,percentagem
14874,Venda Nova,79.9,2009-10-01,albufeira,percentagem
14875,Venda Nova,82.5,2009-11-01,albufeira,percentagem
14876,Venda Nova,96.6,2009-12-01,albufeira,percentagem
14877,Venda Nova,88.1,2010-01-01,albufeira,percentagem
14878,Venda Nova,98.0,2010-02-01,albufeira,percentagem
14879,Venda Nova,98.1,2010-03-01,albufeira,percentagem
14880,Venda Nova,87.3,2010-04-01,albufeira,percentagem
14881,Venda Nova,96.0,2010-05-01,albufeira,percentagem
14882,Venda Nova,74.0,2010-06-01,albufeira,percentagem
14883,Venda Nova,75.2,2010-07-01,albufeira,percentagem
14884,Venda Nova,85.9,2010-08-01,albufeira,percentagem
14885,Venda Nova,74.2,2010-09-01,albufeira,percentagem
14886,Vilarinho das Furnas,55.0,2009-10-01,albufeira,percentagem
14887,Vilarinho das Furnas,73.8,2009-11-01,albufeira,percentagem
14888,Vilarinho das Furnas,88.1,2009-12-01,albufeira,percentagem
14889,Vilarinho das Furnas,81.7,2010-01-01,albufeira,percentagem
14890,Vilarinho das Furnas,82.1,2010-02-01,albufeira,percentagem
14891,Vilarinho das Furnas,84.0,2010-03-01,albufeira,percentagem
14892,Vilarinho das Furnas,81.6,2010-04-01,albufeira,percentagem
14893,Vilarinho das Furnas,66.0,2010-05-01,albufeira,percentagem
14894,Vilarinho das Furnas,66.2,2010-06-01,albufeira,percentagem
14895,Vilarinho das Furnas,62.8,2010-07-01,albufeira,percentagem
14896,Vilarinho das Furnas,60.3,2010-08-01,albufeira,percentagem
14897,Vilarinho das Furnas,51.6,2010-09-01,albufeira,percentagem
14898,Alijó,42.5,2009-10-01,albufeira,percentagem
14899,Alijó,43.1,2009-11-01,albufeira,percentagem
14900,Alijó,91.9,2009-12-01,albufeira,percentagem
14901,Alijó,100.0,2010-01-01,albufeira,percentagem
14902,Alijó,100.0,2010-02-01,albufeira,percentagem
14903,Alijó,100.0,2010-03-01,albufeira,percentagem
14904,Alijó,99.9,2010-04-01,albufeira,percentagem
14905,Alijó,99.8,2010-05-01,albufeira,percentagem
14906,Alijó,58.9,2010-06-01,albufeira,percentagem
14907,Alijó,90.6,2010-07-01,albufeira,percentagem
14908,Alijó,79.4,2010-08-01,albufeira,percentagem
14909,Alijó,70.1,2010-09-01,albufeira,percentagem
14910,Azibo,70.8,2009-10-01,albufeira,percentagem
14911,Azibo,72.3,2009-11-01,albufeira,percentagem
14912,Azibo,86.2,2009-12-01,albufeira,percentagem
14913,Azibo,87.0,2010-01-01,albufeira,percentagem
14914,Azibo,90.2,2010-02-01,albufeira,percentagem
14915,Azibo,88.0,2010-03-01,albufeira,percentagem
14916,Azibo,87.2,2010-04-01,albufeira,percentagem
14917,Azibo,87.8,2010-05-01,albufeira,percentagem
14918,Azibo,87.8,2010-06-01,albufeira,percentagem
14919,Azibo,84.1,2010-07-01,albufeira,percentagem
14920,Azibo,79.9,2010-08-01,albufeira,percentagem
14921,Azibo,77.9,2010-09-01,albufeira,percentagem
14922,Torrão,73.0,2009-10-01,albufeira,percentagem
14923,Torrão,77.6,2009-11-01,albufeira,percentagem
14924,Torrão,83.2,2009-12-01,albufeira,percentagem
14925,Torrão,69.0,2010-01-01,albufeira,percentagem
14926,Torrão,81.3,2010-02-01,albufeira,percentagem
14927,Torrão,83.4,2010-03-01,albufeira,percentagem
14928,Torrão,68.2,2010-04-01,albufeira,percentagem
14929,Torrão,69.7,2010-05-01,albufeira,percentagem
14930,Torrão,76.9,2010-06-01,albufeira,percentagem
14931,Torrão,73.1,2010-07-01,albufeira,percentagem
14932,Torrão,69.0,2010-08-01,albufeira,percentagem
14933,Torrão,69.5,2010-09-01,albufeira,percentagem
14934,Varosa,41.4,2009-10-01,albufeira,percentagem
14935,Varosa,36.5,2009-11-01,albufeira,percentagem
14936,Varosa,100.0,2009-12-01,albufeira,percentagem
14937,Varosa,100.0,2010-01-01,albufeira,percentagem
14938,Varosa,100.0,2010-02-01,albufeira,percentagem
14939,Varosa,100.0,2010-03-01,albufeira,percentagem
14940,Varosa,70.2,2010-04-01,albufeira,percentagem
14941,Varosa,73.2,2010-05-01,albufeira,percentagem
14942,Varosa,43.0,2010-06-01,albufeira,percentagem
14943,Varosa,42.5,2010-07-01,albufeira,percentagem
14944,Varosa,31.6,2010-08-01,albufeira,percentagem
14945,Varosa,30.8,2010-09-01,albufeira,percentagem
14946,Vilar - Tabuaço,38.9,2009-10-01,albufeira,percentagem
14947,Vilar - Tabuaço,33.4,2009-11-01,albufeira,percentagem
14948,Vilar - Tabuaço,48.9,2009-12-01,albufeira,percentagem
14949,Vilar - Tabuaço,95.3,2010-01-01,albufeira,percentagem
14950,Vilar - Tabuaço,97.8,2010-02-01,albufeira,percentagem
14951,Vilar - Tabuaço,99.4,2010-03-01,albufeira,percentagem
14952,Vilar - Tabuaço,91.7,2010-04-01,albufeira,percentagem
14953,Vilar - Tabuaço,58.8,2010-05-01,albufeira,percentagem
14954,Vilar - Tabuaço,26.5,2010-06-01,albufeira,percentagem
14955,Vilar - Tabuaço,24.5,2010-07-01,albufeira,percentagem
14956,Vilar - Tabuaço,23.5,2010-08-01,albufeira,percentagem
14957,Vilar - Tabuaço,22.9,2010-09-01,albufeira,percentagem
14958,Alqueva,77.6,2009-10-01,albufeira,percentagem
14959,Alqueva,77.2,2009-11-01,albufeira,percentagem
14960,Alqueva,85.6,2009-12-01,albufeira,percentagem
14961,Alqueva,100.0,2010-01-01,albufeira,percentagem
14962,Alqueva,100.0,2010-02-01,albufeira,percentagem
14963,Alqueva,97.7,2010-03-01,albufeira,percentagem
14964,Alqueva,97.7,2010-04-01,albufeira,percentagem
14965,Alqueva,98.7,2010-05-01,albufeira,percentagem
14966,Alqueva,96.4,2010-06-01,albufeira,percentagem
14967,Alqueva,91.2,2010-07-01,albufeira,percentagem
14968,Alqueva,87.3,2010-08-01,albufeira,percentagem
14969,Alqueva,84.9,2010-09-01,albufeira,percentagem
14970,Beliche,55.2,2009-10-01,albufeira,percentagem
14971,Beliche,52.5,2009-11-01,albufeira,percentagem
14972,Beliche,83.3,2009-12-01,albufeira,percentagem
14973,Beliche,80.6,2010-01-01,albufeira,percentagem
14974,Beliche,83.1,2010-02-01,albufeira,percentagem
14975,Beliche,86.4,2010-03-01,albufeira,percentagem
14976,Beliche,96.7,2010-04-01,albufeira,percentagem
14977,Beliche,94.4,2010-05-01,albufeira,percentagem
14978,Beliche,89.9,2010-06-01,albufeira,percentagem
14979,Beliche,84.1,2010-07-01,albufeira,percentagem
14980,Beliche,78.7,2010-08-01,albufeira,percentagem
14981,Beliche,74.2,2010-09-01,albufeira,percentagem
14982,Caia,29.0,2009-10-01,albufeira,percentagem
14983,Caia,28.9,2009-11-01,albufeira,percentagem
14984,Caia,33.4,2009-12-01,albufeira,percentagem
14985,Caia,49.7,2010-01-01,albufeira,percentagem
14986,Caia,72.3,2010-02-01,albufeira,percentagem
14987,Caia,94.9,2010-03-01,albufeira,percentagem
14988,Caia,96.9,2010-04-01,albufeira,percentagem
14989,Caia,95.1,2010-05-01,albufeira,percentagem
14990,Caia,91.5,2010-06-01,albufeira,percentagem
14991,Caia,84.8,2010-07-01,albufeira,percentagem
14992,Caia,77.9,2010-08-01,albufeira,percentagem
14993,Caia,75.7,2010-09-01,albufeira,percentagem
14994,Enxoé,39.3,2009-10-01,albufeira,percentagem
14995,Enxoé,34.7,2009-11-01,albufeira,percentagem
14996,Enxoé,79.1,2009-12-01,albufeira,percentagem
14997,Enxoé,100.0,2010-01-01,albufeira,percentagem
14998,Enxoé,100.0,2010-02-01,albufeira,percentagem
14999,Enxoé,100.0,2010-03-01,albufeira,percentagem
15000,Enxoé,100.0,2010-04-01,albufeira,percentagem
15001,Enxoé,100.0,2010-05-01,albufeira,percentagem
15002,Enxoé,100.0,2010-06-01,albufeira,percentagem
15003,Enxoé,100.0,2010-07-01,albufeira,percentagem
15004,Enxoé,99.7,2010-08-01,albufeira,percentagem
15005,Enxoé,95.6,2010-09-01,albufeira,percentagem
15006,Lucefecit,28.5,2009-10-01,albufeira,percentagem
15007,Lucefecit,28.4,2009-11-01,albufeira,percentagem
15008,Lucefecit,95.7,2009-12-01,albufeira,percentagem
15009,Lucefecit,100.0,2010-01-01,albufeira,percentagem
15010,Lucefecit,100.0,2010-02-01,albufeira,percentagem
15011,Lucefecit,100.0,2010-03-01,albufeira,percentagem
15012,Lucefecit,98.0,2010-04-01,albufeira,percentagem
15013,Lucefecit,100.0,2010-05-01,albufeira,percentagem
15014,Lucefecit,92.2,2010-06-01,albufeira,percentagem
15015,Lucefecit,73.6,2010-07-01,albufeira,percentagem
15016,Lucefecit,52.8,2010-08-01,albufeira,percentagem
15017,Lucefecit,42.4,2010-09-01,albufeira,percentagem
15018,Monte Novo,43.3,2009-10-01,albufeira,percentagem
15019,Monte Novo,40.9,2009-11-01,albufeira,percentagem
15020,Monte Novo,85.7,2009-12-01,albufeira,percentagem
15021,Monte Novo,87.3,2010-01-01,albufeira,percentagem
15022,Monte Novo,88.9,2010-02-01,albufeira,percentagem
15023,Monte Novo,88.9,2010-03-01,albufeira,percentagem
15024,Monte Novo,87.8,2010-04-01,albufeira,percentagem
15025,Monte Novo,85.4,2010-05-01,albufeira,percentagem
15026,Monte Novo,77.9,2010-06-01,albufeira,percentagem
15027,Monte Novo,70.2,2010-07-01,albufeira,percentagem
15028,Monte Novo,62.4,2010-08-01,albufeira,percentagem
15029,Monte Novo,55.3,2010-09-01,albufeira,percentagem
15030,Odeleite,62.7,2009-10-01,albufeira,percentagem
15031,Odeleite,60.1,2009-11-01,albufeira,percentagem
15032,Odeleite,95.6,2009-12-01,albufeira,percentagem
15033,Odeleite,98.1,2010-01-01,albufeira,percentagem
15034,Odeleite,96.5,2010-02-01,albufeira,percentagem
15035,Odeleite,96.9,2010-03-01,albufeira,percentagem
15036,Odeleite,100.0,2010-04-01,albufeira,percentagem
15037,Odeleite,99.4,2010-05-01,albufeira,percentagem
15038,Odeleite,95.6,2010-06-01,albufeira,percentagem
15039,Odeleite,90.7,2010-07-01,albufeira,percentagem
15040,Odeleite,85.6,2010-08-01,albufeira,percentagem
15041,Odeleite,81.5,2010-09-01,albufeira,percentagem
15042,Vigia,11.7,2009-10-01,albufeira,percentagem
15043,Vigia,11.4,2009-11-01,albufeira,percentagem
15044,Vigia,31.8,2009-12-01,albufeira,percentagem
15045,Vigia,99.0,2010-01-01,albufeira,percentagem
15046,Vigia,98.2,2010-02-01,albufeira,percentagem
15047,Vigia,100.0,2010-03-01,albufeira,percentagem
15048,Vigia,100.0,2010-04-01,albufeira,percentagem
15049,Vigia,98.9,2010-05-01,albufeira,percentagem
15050,Vigia,88.4,2010-06-01,albufeira,percentagem
15051,Vigia,75.2,2010-07-01,albufeira,percentagem
15052,Vigia,64.4,2010-08-01,albufeira,percentagem
15053,Vigia,59.7,2010-09-01,albufeira,percentagem
15054,Alto Lindoso,43.4,2009-10-01,albufeira,percentagem
15055,Alto Lindoso,57.8,2009-11-01,albufeira,percentagem
15056,Alto Lindoso,86.9,2009-12-01,albufeira,percentagem
15057,Alto Lindoso,85.1,2010-01-01,albufeira,percentagem
15058,Alto Lindoso,92.4,2010-02-01,albufeira,percentagem
15059,Alto Lindoso,95.7,2010-03-01,albufeira,percentagem
15060,Alto Lindoso,78.7,2010-04-01,albufeira,percentagem
15061,Alto Lindoso,60.3,2010-05-01,albufeira,percentagem
15062,Alto Lindoso,60.4,2010-06-01,albufeira,percentagem
15063,Alto Lindoso,52.1,2010-07-01,albufeira,percentagem
15064,Alto Lindoso,45.8,2010-08-01,albufeira,percentagem
15065,Alto Lindoso,37.6,2010-09-01,albufeira,percentagem
15066,Touvedo,83.5,2009-10-01,albufeira,percentagem
15067,Touvedo,89.6,2009-11-01,albufeira,percentagem
15068,Touvedo,75.0,2009-12-01,albufeira,percentagem
15069,Touvedo,84.4,2010-01-01,albufeira,percentagem
15070,Touvedo,95.0,2010-02-01,albufeira,percentagem
15071,Touvedo,85.4,2010-03-01,albufeira,percentagem
15072,Touvedo,87.4,2010-04-01,albufeira,percentagem
15073,Touvedo,89.9,2010-05-01,albufeira,percentagem
15074,Touvedo,71.0,2010-06-01,albufeira,percentagem
15075,Touvedo,76.7,2010-07-01,albufeira,percentagem
15076,Touvedo,78.3,2010-08-01,albufeira,percentagem
15077,Touvedo,81.4,2010-09-01,albufeira,percentagem
15078,Corte Brique,76.0,2009-10-01,albufeira,percentagem
15079,Corte Brique,75.2,2009-11-01,albufeira,percentagem
15080,Corte Brique,100.0,2009-12-01,albufeira,percentagem
15081,Corte Brique,100.0,2010-01-01,albufeira,percentagem
15082,Corte Brique,100.0,2010-02-01,albufeira,percentagem
15083,Corte Brique,100.0,2010-03-01,albufeira,percentagem
15084,Corte Brique,100.0,2010-04-01,albufeira,percentagem
15085,Corte Brique,100.0,2010-05-01,albufeira,percentagem
15086,Corte Brique,98.8,2010-06-01,albufeira,percentagem
15087,Corte Brique,92.0,2010-07-01,albufeira,percentagem
15088,Corte Brique,84.7,2010-08-01,albufeira,percentagem
15089,Corte Brique,80.3,2010-09-01,albufeira,percentagem
15090,Santa Clara,59.9,2009-10-01,albufeira,percentagem
15091,Santa Clara,59.0,2009-11-01,albufeira,percentagem
15092,Santa Clara,69.0,2009-12-01,albufeira,percentagem
15093,Santa Clara,84.1,2010-01-01,albufeira,percentagem
15094,Santa Clara,95.0,2010-02-01,albufeira,percentagem
15095,Santa Clara,99.1,2010-03-01,albufeira,percentagem
15096,Santa Clara,99.4,2010-04-01,albufeira,percentagem
15097,Santa Clara,98.1,2010-05-01,albufeira,percentagem
15098,Santa Clara,96.3,2010-06-01,albufeira,percentagem
15099,Santa Clara,93.6,2010-07-01,albufeira,percentagem
15100,Santa Clara,90.6,2010-08-01,albufeira,percentagem
15101,Santa Clara,88.6,2010-09-01,albufeira,percentagem
15102,Aguieira,61.8,2009-10-01,albufeira,percentagem
15103,Aguieira,70.2,2009-11-01,albufeira,percentagem
15104,Aguieira,78.5,2009-12-01,albufeira,percentagem
15105,Aguieira,70.5,2010-01-01,albufeira,percentagem
15106,Aguieira,78.4,2010-02-01,albufeira,percentagem
15107,Aguieira,83.6,2010-03-01,albufeira,percentagem
15108,Aguieira,88.5,2010-04-01,albufeira,percentagem
15109,Aguieira,99.1,2010-05-01,albufeira,percentagem
15110,Aguieira,97.1,2010-06-01,albufeira,percentagem
15111,Aguieira,87.4,2010-07-01,albufeira,percentagem
15112,Aguieira,74.1,2010-08-01,albufeira,percentagem
15113,Aguieira,65.2,2010-09-01,albufeira,percentagem
15114,Caldeirão,44.7,2009-10-01,albufeira,percentagem
15115,Caldeirão,44.7,2009-11-01,albufeira,percentagem
15116,Caldeirão,61.1,2009-12-01,albufeira,percentagem
15117,Caldeirão,42.6,2010-01-01,albufeira,percentagem
15118,Caldeirão,96.9,2010-02-01,albufeira,percentagem
15119,Caldeirão,74.5,2010-03-01,albufeira,percentagem
15120,Caldeirão,50.7,2010-04-01,albufeira,percentagem
15121,Caldeirão,59.8,2010-05-01,albufeira,percentagem
15122,Caldeirão,94.0,2010-06-01,albufeira,percentagem
15123,Caldeirão,92.4,2010-07-01,albufeira,percentagem
15124,Caldeirão,80.3,2010-08-01,albufeira,percentagem
15125,Caldeirão,67.4,2010-09-01,albufeira,percentagem
15126,Fronhas,25.8,2009-10-01,albufeira,percentagem
15127,Fronhas,40.3,2009-11-01,albufeira,percentagem
15128,Fronhas,56.8,2009-12-01,albufeira,percentagem
15129,Fronhas,56.8,2010-01-01,albufeira,percentagem
15130,Fronhas,73.3,2010-02-01,albufeira,percentagem
15131,Fronhas,66.6,2010-03-01,albufeira,percentagem
15132,Fronhas,63.7,2010-04-01,albufeira,percentagem
15133,Fronhas,55.3,2010-05-01,albufeira,percentagem
15134,Fronhas,53.1,2010-06-01,albufeira,percentagem
15135,Fronhas,45.8,2010-07-01,albufeira,percentagem
15136,Fronhas,35.3,2010-08-01,albufeira,percentagem
15137,Fronhas,29.9,2010-09-01,albufeira,percentagem
15138,Lagoa Comprida,59.6,2009-10-01,albufeira,percentagem
15139,Lagoa Comprida,62.7,2009-11-01,albufeira,percentagem
15140,Lagoa Comprida,75.5,2009-12-01,albufeira,percentagem
15141,Lagoa Comprida,88.3,2010-01-01,albufeira,percentagem
15142,Lagoa Comprida,93.8,2010-02-01,albufeira,percentagem
15143,Lagoa Comprida,89.9,2010-03-01,albufeira,percentagem
15144,Lagoa Comprida,84.7,2010-04-01,albufeira,percentagem
15145,Lagoa Comprida,60.1,2010-05-01,albufeira,percentagem
15146,Lagoa Comprida,72.1,2010-06-01,albufeira,percentagem
